dataset,method,cost,valid,diversity,dpp,manifold_dist,likelihood,feasible
SBA,FRPD-QUAD,\textbf{0.42} $\pm$ 0.31,\textbf{1.00} $\pm$ 0.00,\textbf{-0.11} $\pm$ 0.53,\textbf{0.20} $\pm$ 0.20,\textbf{0.22} $\pm$ 0.17,\textbf{-14.75} $\pm$ 0.42,1.00
